WEEK,STORE,STORE_TYPE,STORE_SIZE,PARKING,SALES_AREA,PRODUCT,CATEGORY,MANUFACTURER,BRAND,SUBCATEGORY,SIZE,UNITS,SALES,VISITS,HHS,BASE_PRICE,PRICE,FEATURE,DISPLAY,INVENTORY
2023-12-11,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9765.03,11,9,899,887.73,1,0,4
2023-12-18,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,139.05,5,3,29.99,27.81,0,1,1
2023-12-18,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,14078.74,17,17,1199,1082.98,0,0,11
2023-12-18,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,5990.9,10,8,1299,1198.18,1,1,15
2023-12-18,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,20,20636.4,22,22,1099,1031.82,1,1,9
2023-12-18,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,6378.8,5,5,1299,1275.76,1,1,15
2023-12-18,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,4,2485.76,4,4,649,621.44,0,0,8
2023-12-18,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,17,19393.26,17,16,1249,1140.78,0,0,14
2023-12-18,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,4,3289.88,9,9,899,822.47,0,0,1
2023-12-18,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,423.45,15,15,29.99,28.23,1,1,17
2023-12-25,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,19,12267.54,24,22,649,645.66,1,1,9
2023-12-25,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,16,19569.12,20,20,1249,1223.07,1,1,7
2023-12-25,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,18971.25,20,18,1299,1264.75,1,0,18
2023-12-25,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,11472.75,9,8,1299,1274.75,0,1,10
2023-12-25,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,8,5174.96,13,12,649,646.87,1,0,9
2023-12-25,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,10,8094.6,12,10,899,809.46,0,1,14
2023-12-25,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,1,814.46,1,-1,899,814.46,1,0,19
2023-12-25,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,17,487.56,18,18,29.99,28.68,0,1,12
2023-12-25,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,18,10845.72,20,20,649,602.54,1,0,16
2024-01-01,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,16,13470.56,19,19,899,841.91,0,1,13
2024-01-01,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,16,20610.08,20,19,1299,1288.13,1,0,4
2024-01-01,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,1,29.18,3,3,29.99,29.18,1,0,9
2024-01-01,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,11868.3,15,13,1299,1186.83,0,1,16
2024-01-01,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,325.05,11,11,29.99,29.55,1,0,21
2024-01-01,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,9,5707.53,9,8,649,634.17,1,1,5
2024-01-01,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,16,9535.68,20,19,649,595.98,0,1,8
2024-01-01,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,351.12,14,12,29.99,29.26,0,0,5
2024-01-01,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,7912.59,12,11,1249,1130.37,1,0,18
2024-01-08,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,4,5032.92,9,7,1299,1258.23,0,1,8
2024-01-08,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,8592.85,7,5,1249,1227.55,0,1,10
2024-01-08,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3775.14,9,7,649,629.19,0,0,7
2024-01-08,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,14,17218.6,14,13,1249,1229.9,1,1,8
2024-01-08,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,143.1,6,5,29.99,28.62,0,1,35
2024-01-08,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7931.88,12,12,899,881.32,0,0,21
2024-01-08,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13905.76,12,10,1299,1264.16,1,1,27
2024-01-08,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,8,4745.76,10,9,649,593.22,0,1,2
2024-01-08,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,18,20542.68,19,18,1249,1141.26,1,1,10
2024-01-15,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4167.31,9,9,649,595.33,1,1,2
2024-01-15,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,259.38,12,12,29.99,28.82,1,1,7
2024-01-15,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,13,10584.99,18,16,899,814.23,0,1,9
2024-01-15,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,359.58,16,14,29.99,27.66,1,1,42
2024-01-15,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,8,9165.28,10,9,1249,1145.66,0,0,11
2024-01-15,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,12565.3,14,14,1199,1142.3,0,1,7
2024-01-15,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,18,22642.92,20,18,1299,1257.94,0,1,21
2024-01-15,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,18,21562.38,23,23,1199,1197.91,0,1,6
2024-01-15,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,19,16745.65,19,18,899,881.35,0,0,5
2024-01-22,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,13136.53,11,9,1199,1194.23,1,1,3
2024-01-22,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,11428.9,12,12,1249,1142.89,1,1,4
2024-01-22,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,2,2045.98,7,6,1099,1022.99,0,0,20
2024-01-22,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,5,2969,10,9,649,593.8,1,1,4
2024-01-22,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,8,232.48,9,8,29.99,29.06,1,1,44
2024-01-22,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,11,13606.12,14,14,1249,1236.92,1,1,10
2024-01-22,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6489.36,8,8,1199,1081.56,1,0,16
2024-01-22,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,143.3,10,9,29.99,28.66,1,1,12
2024-01-22,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,2,1189.9,2,0,649,594.95,0,0,2
2024-01-29,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7775.91,10,9,899,863.99,1,0,5
2024-01-29,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,20,20712.6,25,24,1099,1035.63,1,0,7
2024-01-29,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,8,9790.56,12,10,1299,1223.82,1,1,5
2024-01-29,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,12223.2,12,10,1249,1222.32,0,1,4
2024-01-29,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,4,2531.36,9,7,649,632.84,1,0,0
2024-01-29,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,29,834.33,31,30,29.99,28.77,1,1,27
2024-01-29,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,327.72,16,15,29.99,27.31,1,0,8
2024-01-29,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7308.77,10,9,1099,1044.11,1,0,15
2024-01-29,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4076.5,8,7,899,815.3,0,0,0
2024-02-05,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,3,3452.97,6,4,1199,1150.99,1,0,7
2024-02-05,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,2,1180.68,4,4,649,590.34,0,0,15
2024-02-05,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,4,4563.6,7,6,1249,1140.9,0,1,2
2024-02-05,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,8204,10,10,1199,1172,1,1,20
2024-02-05,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,0,0,1,-1,649,601.25,1,1,14
2024-02-05,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,16,19925.12,19,18,1299,1245.32,0,0,7
2024-02-05,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,11922.7,11,9,1249,1192.27,1,1,4
2024-02-05,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,15,15660.6,20,18,1099,1044.04,0,0,17
2024-02-05,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,10,11974.9,10,10,1199,1197.49,1,1,13
2024-02-12,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7073.01,9,7,1099,1010.43,0,0,20
2024-02-12,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,135.2,7,6,29.99,27.04,1,0,6
2024-02-12,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,6423.45,9,8,1299,1284.69,0,0,0
2024-02-12,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6781.28,13,11,899,847.66,1,0,28
2024-02-12,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,21,618.24,26,26,29.99,29.44,0,0,24
2024-02-12,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8903.44,11,10,1299,1271.92,1,1,0
2024-02-12,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,0,0,2,1,899,878.32,0,1,7
2024-02-12,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,8,229.12,10,8,29.99,28.64,1,0,2
2024-02-12,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,11801.6,13,11,1299,1180.16,1,1,15
2024-02-19,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,15,9051.6,16,14,649,603.44,1,0,11
2024-02-19,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,6,170.16,9,7,29.99,28.36,1,0,6
2024-02-19,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4209.8,6,6,899,841.96,1,1,7
2024-02-19,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,8,217.36,10,10,29.99,27.17,0,1,29
2024-02-19,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,28,22981.28,28,28,899,820.76,0,1,9
2024-02-19,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,18,20154.24,20,19,1199,1119.68,0,0,7
2024-02-19,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,14880.32,18,18,1199,1144.64,0,1,1
2024-02-19,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,13,15238.08,14,13,1299,1172.16,1,1,15
2024-02-19,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,2,54.58,6,4,29.99,27.29,1,1,5
2024-02-26,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,0,0,0,0,1299,1201.55,0,0,15
2024-02-26,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,8383.69,10,9,1199,1197.67,0,1,7
2024-02-26,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,6,163.44,11,9,29.99,27.24,0,1,15
2024-02-26,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,0,0,1,-1,1299,1224.27,1,1,1
2024-02-26,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,7747.95,11,11,1199,1106.85,1,1,16
2024-02-26,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,10,281.3,15,13,29.99,28.13,1,1,27
2024-02-26,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6154.75,7,7,899,879.25,0,1,2
2024-02-26,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,142.6,8,8,29.99,28.52,1,1,9
2024-02-26,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,16,17002.4,19,17,1099,1062.65,0,1,7
2024-03-04,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,2,2391.82,4,2,1249,1195.91,1,0,18
2024-03-04,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,11,6811.86,14,14,649,619.26,0,0,10
2024-03-04,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,6146.65,6,4,1299,1229.33,0,1,10
2024-03-04,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,4,4613.64,9,9,1249,1153.41,0,1,6
2024-03-04,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,1,1190.01,4,2,1299,1190.01,1,1,15
2024-03-04,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,9,9801.99,9,9,1099,1089.11,0,0,10
2024-03-04,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,17571.75,15,13,1299,1171.45,0,1,13
2024-03-04,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,4,4580.76,6,4,1249,1145.19,0,1,14
2024-03-04,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,1,1167.86,3,1,1199,1167.86,0,1,11
2024-03-11,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6145.93,9,8,899,877.99,0,0,11
2024-03-11,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,18,21176.1,23,21,1249,1176.45,0,0,15
2024-03-11,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,8294.51,10,8,1199,1184.93,1,1,13
2024-03-11,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,6,7649.58,11,11,1299,1274.93,0,1,24
2024-03-11,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7976.7,12,10,899,886.3,1,1,6
2024-03-11,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3603.12,11,9,649,600.52,1,1,18
2024-03-11,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,12091.2,16,14,1199,1099.2,0,0,15
2024-03-11,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,260.46,11,10,29.99,28.94,0,0,15
2024-03-11,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,14,17464.44,14,12,1249,1247.46,1,0,15
2024-03-18,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4120.76,7,6,649,588.68,1,1,22
2024-03-18,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10136.3,10,8,1099,1013.63,0,0,17
2024-03-18,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,12791.8,13,12,1299,1279.18,1,0,12
2024-03-18,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,15,16290,17,16,1199,1086,1,1,6
2024-03-18,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10755.2,14,12,1099,1075.52,1,0,3
2024-03-18,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,18,11448.54,20,20,649,636.03,1,0,8
2024-03-18,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,2,1692.24,2,2,899,846.12,0,1,0
2024-03-18,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,8804.48,10,10,1199,1100.56,1,0,20
2024-03-18,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,13,15418.52,18,16,1299,1186.04,1,1,2
2024-03-25,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,8532.09,12,11,1249,1218.87,1,0,24
2024-03-25,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,439.5,18,16,29.99,29.3,1,0,9
2024-03-25,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,5904.4,5,5,1299,1180.88,0,0,11
2024-03-25,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6527.46,10,10,1199,1087.91,0,0,16
2024-03-25,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,8,5072.96,13,12,649,634.12,0,0,19
2024-03-25,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,6,5262.06,9,9,899,877.01,0,1,19
2024-03-25,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,2,1178.68,3,3,649,589.34,1,1,20
2024-03-25,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,408.75,19,17,29.99,27.25,1,0,5
2024-03-25,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,2,2387.48,3,3,1299,1193.74,1,0,8
2024-04-01,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9344.39,12,11,899,849.49,1,1,14
2024-04-01,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13814.13,14,14,1299,1255.83,0,1,6
2024-04-01,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,15083.9,14,12,1199,1160.3,0,0,13
2024-04-01,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,15,12708.75,17,17,899,847.25,0,0,23
2024-04-01,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,298.54,13,12,29.99,27.14,1,1,34
2024-04-01,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,16,18620.8,19,17,1199,1163.8,0,0,13
2024-04-01,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,8,10111.2,13,11,1299,1263.9,0,1,3
2024-04-01,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,15,18071.85,19,18,1249,1204.79,0,1,2
2024-04-01,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7298.41,11,11,1099,1042.63,1,0,2
2024-04-08,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,249.66,13,12,29.99,27.74,0,1,11
2024-04-08,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,22,13934.8,25,24,649,633.4,1,1,7
2024-04-08,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,14803.49,16,16,1199,1138.73,1,1,20
2024-04-08,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,15407.99,17,16,1199,1185.23,1,0,18
2024-04-08,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,7256.76,10,8,1249,1209.46,0,1,5
2024-04-08,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,19,11214.94,19,17,649,590.26,0,0,17
2024-04-08,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,20,23436.2,22,21,1199,1171.81,0,1,6
2024-04-08,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,3,3613.08,8,6,1299,1204.36,0,1,1
2024-04-08,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,2,2094.92,2,1,1099,1047.46,0,1,14
2024-04-15,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,6,7694.4,8,7,1299,1282.4,0,0,10
2024-04-15,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4329.15,8,7,649,618.45,1,1,19
2024-04-15,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,8,9662.32,13,12,1249,1207.79,1,1,26
2024-04-15,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,5,6073.35,10,8,1249,1214.67,1,0,5
2024-04-15,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,3,3240.57,5,4,1099,1080.19,0,0,7
2024-04-15,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,12,10136.28,17,16,899,844.69,0,1,15
2024-04-15,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,9,9029.07,14,12,1099,1003.23,0,1,10
2024-04-15,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,20,11769.4,24,23,649,588.47,0,0,8
2024-04-15,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,2,2448.28,7,6,1249,1224.14,0,0,6
2024-04-22,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,9,9211.05,13,13,1099,1023.45,0,0,25
2024-04-22,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,10,290.7,12,10,29.99,29.07,1,0,12
2024-04-22,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,11668,15,13,1249,1166.8,1,0,22
2024-04-22,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,14,16518.32,14,12,1299,1179.88,1,0,22
2024-04-22,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,5,5840.65,9,8,1249,1168.13,1,0,15
2024-04-22,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,18,19681.38,19,19,1199,1093.41,1,0,13
2024-04-22,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,0,0,0,-2,899,872.27,1,0,13
2024-04-22,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10621.5,12,12,1099,1062.15,0,1,5
2024-04-22,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,1,1174.13,6,5,1299,1174.13,0,0,8
2024-04-29,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,12425.7,14,12,899,887.55,1,1,9
2024-04-29,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,12118.1,14,14,1299,1211.81,1,1,18
2024-04-29,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,15,17587.5,17,15,1249,1172.5,0,1,27
2024-04-29,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,6,7050.12,11,9,1299,1175.02,0,1,29
2024-04-29,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,15062.45,18,18,1199,1158.65,1,1,10
2024-04-29,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,15,13331.25,16,16,899,888.75,1,0,4
2024-04-29,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9614.77,13,11,899,874.07,1,1,7
2024-04-29,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,7243.44,8,6,1249,1207.24,1,1,4
2024-04-29,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,8,10151.04,11,9,1299,1268.88,0,1,14
2024-05-06,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7302.96,11,10,899,811.44,0,1,4
2024-05-06,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,23,28139.12,23,22,1249,1223.44,0,1,19
2024-05-06,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,353.4,12,12,29.99,29.45,0,0,7
